,location,loc_province,loc_pulau,education_level_max
20438,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20439,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20440,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20441,BANDUNG,5281078.357615894,7326619.856529598,6974653.64877161
20442,SALATIGA,5424233.766233766,6000208.808290156,6802415.919704551
20443,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20444,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20445,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20446,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20447,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20448,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20449,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
20450,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20451,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
20452,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
20453,KALIMANTAN BARAT,5424233.766233766,6000208.808290156,6802415.919704551
20454,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
20455,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20456,JAWA TENGAH,5119689.802955665,7326619.856529598,6802415.919704551
20457,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20458,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20459,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20460,JEPARA,5119689.802955665,7326619.856529598,6802415.919704551
20461,BALI,7955276.255506608,7955276.255506608,11466979.966611018
20462,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
20463,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20464,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20465,JEPARA,5119689.802955665,7326619.856529598,6802415.919704551
20466,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20467,ACEH,9222500.0,9222500.0,6802415.919704551
20468,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20469,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20470,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20471,KUDUS,5119689.802955665,7326619.856529598,6802415.919704551
20472,MEDAN,7616092.593582888,7206423.31372549,6802415.919704551
20473,TANGERANG,6509462.142857143,6509462.142857143,3788580.486935867
20474,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
20475,SLEMAN,4791679.339622642,4791679.339622642,6974653.64877161
20476,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
20477,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20478,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
20479,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
20480,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20481,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20482,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20483,TANGERANG,6509462.142857143,6509462.142857143,6974653.64877161
20484,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20485,BALI,7955276.255506608,7955276.255506608,6802415.919704551
20486,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20487,SAMARINDA,6816468.518518519,6000208.808290156,6802415.919704551
20488,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20489,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20490,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20491,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
20492,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20493,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20494,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
20495,TANGERANG,6509462.142857143,6509462.142857143,6974653.64877161
20496,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20497,LAMPUNG,4265999.047619048,4265999.047619048,6802415.919704551
20498,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20499,PEKANBARU,5923152.173913044,5923152.173913044,6974653.64877161
20500,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
20501,KARAWANG,6147304.742647059,7326619.856529598,6802415.919704551
20502,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20503,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20504,SIDOARJO,5281078.357615894,7326619.856529598,6802415.919704551
20505,BALI,7955276.255506608,7955276.255506608,6974653.64877161
20506,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20507,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20508,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
20509,TASIKMALAYA,6147304.742647059,7326619.856529598,3788580.486935867
20510,BATAM,8014655.172413793,8014655.172413793,6974653.64877161
20511,BANDAR LAMPUNG,4265999.047619048,4265999.047619048,11466979.966611018
20512,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
20513,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20514,CITEUREUP,6147304.742647059,7326619.856529598,6974653.64877161
20515,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20516,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20517,BEKASI,6147304.742647059,7326619.856529598,6974653.64877161
20518,SUMATERA UTARA,7616092.593582888,7206423.31372549,6802415.919704551
20519,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20520,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
20521,BANDUNG,5281078.357615894,7326619.856529598,3788580.486935867
20522,KALIMANTAN BARAT,5424233.766233766,6000208.808290156,6974653.64877161
20523,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20524,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20525,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20526,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20527,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20528,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20529,JAYAPURA,5283114.827586207,5283114.827586207,6802415.919704551
20530,BALIKPAPAN,6816468.518518519,6000208.808290156,11466979.966611018
20531,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20532,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20533,UNGARAN,5119689.802955665,7326619.856529598,11466979.966611018
20534,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
20535,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20536,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
20537,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20538,JAWA TENGAH,5119689.802955665,7326619.856529598,6802415.919704551
20539,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20540,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20541,KALIMANTAN BARAT,5424233.766233766,6000208.808290156,6802415.919704551
20542,KARAWANG,6147304.742647059,7326619.856529598,6802415.919704551
20543,SIDOARJO,5281078.357615894,7326619.856529598,6802415.919704551
20544,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20545,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20546,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20547,BALI,7955276.255506608,7955276.255506608,6802415.919704551
20548,CILEUNGSI,6147304.742647059,7326619.856529598,6802415.919704551
20549,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
20550,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
20551,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
20552,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20553,BANTEN,6509462.142857143,6509462.142857143,11466979.966611018
20554,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20555,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
20556,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
20557,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
20558,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20559,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
20560,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20561,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
20562,BOGOR,6147304.742647059,7326619.856529598,6802415.919704551
20563,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20564,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20565,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20566,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
20567,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20568,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20569,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20570,SEMARANG,5119689.802955665,7326619.856529598,3788580.486935867
20571,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20572,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
20573,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20574,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
20575,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20576,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20577,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20578,MOJOKERTO,5281078.357615894,7326619.856529598,6802415.919704551
20579,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20580,BENGKULU,4137515.0,4137515.0,6802415.919704551
20581,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20582,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20583,ACEH,9222500.0,9222500.0,6802415.919704551
20584,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
20585,KALIMANTAN SELATAN,5879255.319148936,6000208.808290156,11466979.966611018
20586,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20587,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20588,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20589,MEDAN,7616092.593582888,7206423.31372549,6802415.919704551
20590,MALANG,5281078.357615894,7326619.856529598,6802415.919704551
20591,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
20592,SULAWESI UTARA,7158977.222222222,5901028.0,6802415.919704551
20593,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20594,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20595,KALIMANTAN TIMUR,6816468.518518519,6000208.808290156,6802415.919704551
20596,BOGOR,6147304.742647059,7326619.856529598,3788580.486935867
20597,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20598,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20599,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20600,JAWA TENGAH,5119689.802955665,7326619.856529598,6802415.919704551
20601,CIKARANG,6509462.142857143,6509462.142857143,11466979.966611018
20602,DENPASAR,7955276.255506608,7955276.255506608,6802415.919704551
20603,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20604,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20605,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
20606,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20607,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20608,SLEMAN,4791679.339622642,4791679.339622642,3788580.486935867
20609,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
20610,JAMBI,3910526.3157894737,3910526.3157894737,6802415.919704551
20611,KALIMANTAN TIMUR,6816468.518518519,6000208.808290156,11466979.966611018
20612,DENPASAR,7955276.255506608,7955276.255506608,3788580.486935867
20613,SERANG,6509462.142857143,6509462.142857143,6802415.919704551
20614,BOGOR,6147304.742647059,7326619.856529598,11466979.966611018
20615,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20616,YOGYAKARTA,4791679.339622642,4791679.339622642,6974653.64877161
20617,SUMATERA UTARA,7616092.593582888,7206423.31372549,6802415.919704551
20618,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
20619,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20620,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20621,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20622,BALIKPAPAN,6816468.518518519,6000208.808290156,6802415.919704551
20623,BATAM,8014655.172413793,8014655.172413793,6974653.64877161
20624,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
20625,JAWA TENGAH,5119689.802955665,7326619.856529598,6802415.919704551
20626,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20627,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
20628,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20629,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20630,MAGELANG,5119689.802955665,7326619.856529598,3788580.486935867
20631,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
20632,KALIMANTAN TENGAH,6397777.777777778,6000208.808290156,6802415.919704551
20633,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20634,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
20635,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20636,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20637,SIDOARJO,5281078.357615894,7326619.856529598,11466979.966611018
20638,JAWA TENGAH,5119689.802955665,7326619.856529598,3788580.486935867
20639,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20640,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20641,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20642,PURWOKERTO,5281078.357615894,7326619.856529598,6802415.919704551
20643,SURAKARTA,5119689.802955665,7326619.856529598,6802415.919704551
20644,BANJARMASIN,5879255.319148936,6000208.808290156,6802415.919704551
20645,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20646,SEMARANG,5119689.802955665,7326619.856529598,11466979.966611018
20647,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
20648,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20649,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20650,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20651,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20652,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20653,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20654,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20655,DENPASAR,7955276.255506608,7955276.255506608,3788580.486935867
20656,MALANG,5281078.357615894,7326619.856529598,6974653.64877161
20657,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
20658,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20659,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20660,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20661,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20662,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
20663,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20664,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
20665,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
20666,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
20667,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20668,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
20669,SUMATERA SELATAN,5834890.172413793,7206423.31372549,3788580.486935867
20670,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20671,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
20672,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20673,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20674,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
20675,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
20676,DENPASAR,7955276.255506608,7955276.255506608,3788580.486935867
20677,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
